order_id,payment_id,type,descriptions,pDate,Status,Details,Total_Invoice,Due_Amount
OD00010460,py00024927,cash transaction,Pay Second,08/04/2017,not received,,396,198
OD00010460,py00015260,cash transaction,initial payments,01/07/2021,received,,396,198
OD00010461,py00015261,card transaction,initial payments,01/07/2021,received,,4200,2100
OD00010461,py00024928,online,Pay Second,08/04/2017,not received,,4200,2100
OD00010462,py00024929,cash transaction,Pay Second,08/04/2017,not received,,4509,2254.5
OD00010462,py00015262,card transaction,initial payments,01/07/2021,received,,4509,2254.5
OD00010463,py00024930,online,Pay Second,08/04/2017,not received,,8414,4207
OD00010463,py00015263,card transaction,initial payments,01/07/2021,received,,8414,4207
OD00010464,py00054392,cash transaction,Pay Third,01/07/2021,not received,,11418,5709
OD00010464,py00024931,cheque,Pay Second,08/04/2017,not received,,11418,5709
OD00010465,py00005384,cash transaction,initial payments,09/04/2017,received,,3024,1512
OD00010465,py00034832,cash transaction,Pay Second,01/07/2021,not received,,3024,1512
OD00010466,py00005385,card transaction,initial payments,09/04/2017,received,,2025,1012.5
OD00010466,py00034834,cheque,Pay Second,01/07/2021,not received,,2025,1012.5
OD00010467,py00005386,online,initial payments,09/04/2017,received,bank transfer,9842,4921
OD00010467,py00034842,card transaction,Pay Second,02/07/2021,received,,9842,4921
OD00010468,py00034843,cheque,Pay Second,02/07/2021,received,,5649,2824.5
OD00010468,py00005387,cheque,initial payments,09/04/2017,received,,5649,2824.5
OD00010469,py00015264,cheque,initial payments,02/07/2021,received,,294,147
OD00010469,py00005388,card transaction,initial payments,09/04/2017,received,,294,147
OD00010470,py00015265,cash transaction,initial payments,02/07/2021,received,,396,198
OD00010470,py00005389,online,initial payments,09/04/2017,received,bank transfer,396,198
OD00010471,py00015266,cheque,initial payments,02/07/2021,received,,1400,700
OD00010471,py00005390,card transaction,initial payments,09/04/2017,received,,1400,700
OD00010472,py00015267,cash transaction,initial payments,02/07/2021,received,,3507,1753.5
OD00010472,py00005391,online,initial payments,09/04/2017,received,bank transfer,3507,1753.5
OD00010473,py00005392,card transaction,initial payments,09/04/2017,received,,7212,3606
OD00010473,py00015268,card transaction,initial payments,02/07/2021,received,,7212,3606
OD00010474,py00015269,cheque,initial payments,02/07/2021,received,,13321,6660.5
OD00010474,py00064078,online,Pay Fourth,09/04/2017,not received,,13321,6660.5
OD00010475,py00015270,card transaction,initial payments,02/07/2021,received,,3024,1512
OD00010475,py00044512,online,Pay Third,09/04/2017,not received,,3024,1512
OD00010476,py00024933,cash transaction,Pay Second,09/04/2017,not received,,3240,1620
OD00010476,py00015271,cash transaction,initial payments,02/07/2021,received,,3240,1620
OD00010477,py00024934,online,Pay Second,09/04/2017,not received,,5624,2812
OD00010477,py00015272,cash transaction,initial payments,02/07/2021,received,,5624,2812
OD00010478,py00054400,card transaction,Pay Third,02/07/2021,not received,,2421,1210.5
OD00010478,py00024936,cheque,Pay Second,09/04/2017,not received,,2421,1210.5
OD00010479,py00024937,card transaction,Pay Second,09/04/2017,not received,,392,196
OD00010479,py00054401,cash transaction,Pay Third,02/07/2021,not received,,392,196
OD00010480,py00054402,cheque,Pay Third,02/07/2021,not received,,198,99
OD00010480,py00024938,card transaction,Pay Second,09/04/2017,not received,,198,99
OD00010481,py00005393,cash transaction,initial payments,10/04/2017,received,,5600,2800
OD00010481,py00054408,cheque,Pay Third,02/07/2021,not received,,5600,2800
OD00010482,py00054409,cheque,Pay Third,02/07/2021,not received,,3507,1753.5
OD00010482,py00005394,cheque,initial payments,10/04/2017,received,,3507,1753.5
OD00010483,py00054411,cash transaction,Pay Third,02/07/2021,not received,,10818,5409
OD00010483,py00005395,cheque,initial payments,10/04/2017,received,,10818,5409
OD00010484,py00005396,cheque,initial payments,10/04/2017,received,,15224,7612
OD00010484,py00034837,cheque,Pay Second,02/07/2021,not received,,15224,7612
OD00010485,py00034839,card transaction,Pay Second,02/07/2021,not received,,3024,1512
OD00010485,py00005397,card transaction,initial payments,10/04/2017,received,,3024,1512
OD00010486,py00005398,cheque,initial payments,10/04/2017,received,,810,405
OD00010486,py00034841,cash transaction,Pay Second,02/07/2021,not received,,810,405
OD00010487,py00034844,card transaction,Pay Second,03/07/2021,received,,11248,5624
OD00010487,py00005399,card transaction,initial payments,10/04/2017,received,,11248,5624
OD00010488,py00005400,cheque,initial payments,10/04/2017,received,,1614,807
OD00010488,py00034847,cheque,Pay Second,03/07/2021,received,,1614,807
OD00010489,py00015273,cheque,initial payments,03/07/2021,received,,392,196
OD00010489,py00005401,card transaction,initial payments,10/04/2017,received,,392,196
OD00010490,py00005402,online,initial payments,10/04/2017,received,bank transfer,495,247.5
OD00010490,py00015274,card transaction,initial payments,03/07/2021,received,,495,247.5
OD00010491,py00044516,online,Pay Third,10/04/2017,not received,,5600,2800
OD00010491,py00015275,card transaction,initial payments,03/07/2021,received,,5600,2800
OD00010492,py00015276,cheque,initial payments,03/07/2021,received,,2004,1002
OD00010492,py00044518,online,Pay Third,10/04/2017,not received,,2004,1002
OD00010493,py00015277,online,initial payments,03/07/2021,received,bank transfer,7212,3606
OD00010493,py00024940,online,Pay Second,10/04/2017,not received,,7212,3606
OD00010494,py00024941,card transaction,Pay Second,10/04/2017,not received,,11418,5709
OD00010494,py00054412,card transaction,Pay Third,03/07/2021,not received,,11418,5709
OD00010495,py00054413,cash transaction,Pay Third,03/07/2021,not received,,3528,1764
OD00010495,py00024942,cheque,Pay Second,10/04/2017,not received,,3528,1764
OD00010496,py00024943,cheque,Pay Second,10/04/2017,not received,,1215,607.5
OD00010496,py00034845,cash transaction,Pay Second,03/07/2021,not received,,1215,607.5
OD00010497,py00024944,online,Pay Second,10/04/2017,not received,,9842,4921
OD00010497,py00034846,card transaction,Pay Second,03/07/2021,not received,,9842,4921
OD00010498,py00024945,online,Pay Second,10/04/2017,not received,,4035,2017.5
OD00010498,py00015278,cash transaction,initial payments,04/07/2021,received,,4035,2017.5
OD00010499,py00015279,cash transaction,initial payments,04/07/2021,received,,882,441
OD00010499,py00024946,card transaction,Pay Second,10/04/2017,not received,,882,441
OD00010500,py00015280,cash transaction,initial payments,04/07/2021,received,,495,247.5
OD00010500,py00024947,card transaction,Pay Second,10/04/2017,not received,,495,247.5
OD00010501,py00024948,online,Pay Second,10/04/2017,not received,,5600,2800
OD00010501,py00015281,cash transaction,initial payments,04/07/2021,received,,5600,2800
OD00010502,py00005403,cash transaction,initial payments,11/04/2017,received,,1503,751.5
OD00010502,py00054421,card transaction,Pay Third,04/07/2021,not received,,1503,751.5
OD00010503,py00054422,cash transaction,Pay Third,04/07/2021,not received,,8414,4207
OD00010503,py00005404,online,initial payments,11/04/2017,received,bank transfer,8414,4207
OD00010504,py00054424,card transaction,Pay Third,04/07/2021,not received,,17127,8563.5
OD00010504,py00005405,card transaction,initial payments,11/04/2017,received,,17127,8563.5
OD00010505,py00005406,cheque,initial payments,11/04/2017,received,,4536,2268
OD00010505,py00034848,online,Pay Second,04/07/2021,not received,,4536,2268
OD00010506,py00005407,online,initial payments,11/04/2017,received,bank transfer,3240,1620
OD00010506,py00034849,card transaction,Pay Second,04/07/2021,not received,,3240,1620
OD00010507,py00005408,online,initial payments,11/04/2017,received,bank transfer,8436,4218
OD00010507,py00034850,cheque,Pay Second,04/07/2021,not received,,8436,4218
OD00010508,py00064089,online,Pay Fourth,11/04/2017,not received,,4035,2017.5
OD00010508,py00034851,online,Pay Second,04/07/2021,not received,,4035,2017.5
OD00010509,py00054425,cash transaction,Pay Third,05/07/2021,received,,784,392
OD00010509,py00044519,online,Pay Third,11/04/2017,not received,,784,392
OD00010510,py00044521,online,Pay Third,11/04/2017,not received,,594,297
OD00010510,py00034853,card transaction,Pay Second,05/07/2021,received,,594,297
OD00010511,py00044523,online,Pay Third,11/04/2017,not received,,5600,2800
OD00010511,py00015283,cash transaction,initial payments,05/07/2021,received,,5600,2800
OD00010512,py00015285,cheque,initial payments,05/07/2021,received,,2004,1002
OD00010512,py00024949,online,Pay Second,11/04/2017,not received,,2004,1002
OD00010513,py00024951,cash transaction,Pay Second,11/04/2017,not received,,7212,3606
OD00010513,py00015286,card transaction,initial payments,05/07/2021,received,,7212,3606
OD00010514,py00024952,online,Pay Second,11/04/2017,not received,,11418,5709
OD00010514,py00015287,cash transaction,initial payments,05/07/2021,received,,11418,5709
OD00010515,py00015288,card transaction,initial payments,05/07/2021,received,,4536,2268
OD00010515,py00024953,online,Pay Second,11/04/2017,not received,,4536,2268
OD00010516,py00005409,card transaction,initial payments,12/04/2017,received,,2430,1215
OD00010516,py00015289,card transaction,initial payments,05/07/2021,received,,2430,1215
OD00010517,py00005410,cash transaction,initial payments,12/04/2017,received,,8436,4218
OD00010517,py00015290,cheque,initial payments,05/07/2021,received,,8436,4218
OD00010518,py00005411,card transaction,initial payments,12/04/2017,received,,2421,1210.5
OD00010518,py00034854,cash transaction,Pay Second,05/07/2021,not received,,2421,1210.5
OD00010519,py00034855,cheque,Pay Second,05/07/2021,not received,,490,245
OD00010519,py00005412,card transaction,initial payments,12/04/2017,received,,490,245
OD00010520,py00034857,card transaction,Pay Second,05/07/2021,not received,,891,445.5
OD00010520,py00005413,card transaction,initial payments,12/04/2017,received,,891,445.5
OD00010521,py00005414,card transaction,initial payments,12/04/2017,received,,6300,3150
OD00010521,py00034858,cheque,Pay Second,05/07/2021,not received,,6300,3150
OD00010522,py00005415,cheque,initial payments,12/04/2017,received,,5010,2505
OD00010522,py00034859,card transaction,Pay Second,06/07/2021,received,,5010,2505
OD00010523,py00024958,cash transaction,Pay Second,12/04/2017,not received,,7212,3606
OD00010523,py00015291,cheque,initial payments,06/07/2021,received,,7212,3606
OD00010524,py00015292,cash transaction,initial payments,06/07/2021,received,,7612,3806
OD00010524,py00024959,cash transaction,Pay Second,12/04/2017,not received,,7612,3806
OD00010525,py00015293,cheque,initial payments,06/07/2021,received,,3528,1764
OD00010525,py00024960,online,Pay Second,12/04/2017,not received,,3528,1764
OD00010526,py00015294,card transaction,initial payments,06/07/2021,received,,2430,1215
OD00010526,py00024963,cash transaction,Pay Second,12/04/2017,not received,,2430,1215
OD00010527,py00015295,cash transaction,initial payments,06/07/2021,received,,5624,2812
OD00010527,py00005416,card transaction,initial payments,13/04/2017,received,,5624,2812
OD00010528,py00015297,cash transaction,initial payments,06/07/2021,received,,4842,2421
OD00010528,py00005417,online,initial payments,13/04/2017,received,bank transfer,4842,2421
OD00010529,py00054431,cheque,Pay Third,06/07/2021,not received,,882,441
OD00010529,py00005418,card transaction,initial payments,13/04/2017,received,,882,441
OD00010530,py00054432,card transaction,Pay Third,06/07/2021,not received,,594,297
OD00010530,py00005419,online,initial payments,13/04/2017,received,bank transfer,594,297
OD00010531,py00034861,cheque,Pay Second,06/07/2021,not received,,5600,2800
OD00010531,py00005420,card transaction,initial payments,13/04/2017,received,,5600,2800
OD00010532,py00005421,card transaction,initial payments,13/04/2017,received,,4008,2004
OD00010532,py00034862,cheque,Pay Second,06/07/2021,not received,,4008,2004
OD00010533,py00034863,card transaction,Pay Second,06/07/2021,not received,,9616,4808
OD00010533,py00005422,cash transaction,initial payments,13/04/2017,received,,9616,4808
OD00010534,py00005423,cheque,initial payments,13/04/2017,received,,11418,5709
OD00010534,py00034865,cash transaction,Pay Second,07/07/2021,received,,11418,5709
OD00010535,py00005424,cheque,initial payments,13/04/2017,received,,1008,504
OD00010535,py00034867,cheque,Pay Second,07/07/2021,received,,1008,504
OD00010536,py00005425,cheque,initial payments,13/04/2017,received,,3645,1822.5
OD00010536,py00015298,cash transaction,initial payments,07/07/2021,received,,3645,1822.5
OD00010537,py00005426,card transaction,initial payments,13/04/2017,received,,11248,5624
OD00010537,py00015299,card transaction,initial payments,07/07/2021,received,,11248,5624
OD00010538,py00064101,online,Pay Fourth,13/04/2017,not received,,2421,1210.5
OD00010538,py00015301,card transaction,initial payments,07/07/2021,received,,2421,1210.5
OD00010539,py00015302,cheque,initial payments,07/07/2021,received,,686,343
OD00010539,py00064106,online,Pay Fourth,13/04/2017,not received,,686,343
OD00010540,py00044537,online,Pay Third,13/04/2017,not received,,495,247.5
OD00010540,py00015303,card transaction,initial payments,07/07/2021,received,,495,247.5
OD00010541,py00044539,online,Pay Third,13/04/2017,not received,,1400,700
OD00010541,py00015304,cheque,initial payments,07/07/2021,received,,1400,700
OD00010542,py00024965,cheque,Pay Second,13/04/2017,not received,,2505,1252.5
OD00010542,py00054437,cash transaction,Pay Third,07/07/2021,not received,,2505,1252.5
OD00010543,py00054439,cheque,Pay Third,07/07/2021,not received,,7212,3606
OD00010543,py00024967,online,Pay Second,13/04/2017,not received,,7212,3606
OD00010544,py00034864,card transaction,Pay Second,07/07/2021,not received,,3806,1903
OD00010544,py00024969,cash transaction,Pay Second,13/04/2017,not received,,3806,1903
OD00010545,py00034866,cheque,Pay Second,07/07/2021,not received,,3024,1512
OD00010545,py00024970,cash transaction,Pay Second,13/04/2017,not received,,3024,1512
OD00010546,py00034869,card transaction,Pay Second,07/07/2021,not received,,2835,1417.5
